DATETIME,CAT,CS_ID,LAT,LON,MSWS,ORIGIN_BASIN,TimeRelativeToLMI,TC_MHWINT_CLASS
2007-06-03 18:00:00,ESCS,200702,18.0,66.1,95.0,AS,-0.75,NON-MHW
2007-06-03 18:00:00,ESCS,200702,18.0,66.1,95.0,AS,-0.75,NON-MHW
2007-06-03 18:00:00,ESCS,200702,18.0,66.1,95.0,AS,-0.75,NON-MHW
2007-06-04 06:00:00,SUCS,200702,19.2,64.9,135.0,AS,-0.25,NON-MHW
2007-06-04 06:00:00,SUCS,200702,19.2,64.9,135.0,AS,-0.25,NON-MHW
2007-06-04 06:00:00,SUCS,200702,19.2,64.9,135.0,AS,-0.25,NON-MHW
2007-06-04 12:00:00,SUCS,200702,19.9,64.1,145.0,AS,0.0,NON-MHW
2007-06-04 12:00:00,SUCS,200702,19.9,64.1,145.0,AS,0.0,NON-MHW
2007-06-04 12:00:00,SUCS,200702,19.9,64.1,145.0,AS,0.0,NON-MHW
2007-06-04 18:00:00,SUCS,200702,20.5,63.3,140.0,AS,0.25,NON-MHW
2007-06-04 18:00:00,SUCS,200702,20.5,63.3,140.0,AS,0.25,NON-MHW
2007-06-04 18:00:00,SUCS,200702,20.5,63.3,140.0,AS,0.25,NON-MHW
2007-06-05 00:00:00,SUCS,200702,20.8,62.5,135.0,AS,0.5,NON-MHW
2007-06-05 00:00:00,SUCS,200702,20.8,62.5,135.0,AS,0.5,NON-MHW
2007-06-05 00:00:00,SUCS,200702,20.8,62.5,135.0,AS,0.5,NON-MHW
2007-06-05 06:00:00,SUCS,200702,21.2,61.7,125.0,AS,0.75,NON-MHW
